time                     , close, cash              , sol               , equity            , signal, reason                                              , peak              , drawdown
2026-04-19 13:00:00+00:00, 86.36, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 14:00:00+00:00, 86.57, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 15:00:00+00:00, 86.36, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 16:00:00+00:00, 85.88, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 17:00:00+00:00, 85.16, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 18:00:00+00:00, 85.14, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 19:00:00+00:00, 85.35, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 20:00:00+00:00, 84.99, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 21:00:00+00:00, 84.74, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 22:00:00+00:00, 83.81, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-19 23:00:00+00:00, 83.5 , 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 00:00:00+00:00, 84.03, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 01:00:00+00:00, 84.36, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 02:00:00+00:00, 84.23, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 03:00:00+00:00, 84.66, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 04:00:00+00:00, 84.62, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 05:00:00+00:00, 83.88, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 06:00:00+00:00, 84.48, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 07:00:00+00:00, 84.75, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 08:00:00+00:00, 84.73, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 09:00:00+00:00, 85.12, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 10:00:00+00:00, 84.9 , 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 11:00:00+00:00, 85.09, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 12:00:00+00:00, 85.36, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 13:00:00+00:00, 85.37, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 14:00:00+00:00, 84.84, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 15:00:00+00:00, 85.87, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 16:00:00+00:00, 85.32, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 17:00:00+00:00, 85.74, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 18:00:00+00:00, 86.1 , 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 19:00:00+00:00, 85.88, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 20:00:00+00:00, 85.99, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 21:00:00+00:00, 85.83, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 22:00:00+00:00, 85.72, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-20 23:00:00+00:00, 85.31, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 00:00:00+00:00, 85.7 , 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 01:00:00+00:00, 85.46, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 02:00:00+00:00, 85.33, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 03:00:00+00:00, 85.21, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 04:00:00+00:00, 85.45, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 05:00:00+00:00, 85.69, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 06:00:00+00:00, 85.72, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 07:00:00+00:00, 85.74, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 08:00:00+00:00, 85.83, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 09:00:00+00:00, 85.89, 189.30001026220128, 0.0               , 189.30001026220128, HOLD  , No entry setup                                      , 200.13015858976962, -0.05411552363663574
2026-04-21 10:00:00+00:00, 86.2 , 141.97500769665095, 0.5462716234494985, 189.06362163799773, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.0552966980576689
2026-04-21 11:00:00+00:00, 85.91, 141.97500769665095, 0.5462716234494985, 188.90520286719737, HOLD  , Position still valid                                , 200.13015858976962, -0.05608827675783423
2026-04-21 12:00:00+00:00, 85.56, 188.48049975447876, 0.0               , 188.48049975447876, SELL  , ATR stop loss hit                                   , 200.13015858976962, -0.05821041125126247
2026-04-21 13:00:00+00:00, 85.84, 141.36037481585907, 0.5461877875021671, 188.2451344950451 , BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.05938647217627324
2026-04-21 14:00:00+00:00, 85.77, 141.36037481585907, 0.5461877875021671, 188.20690134991995, HOLD  , Position still valid                                , 200.13015858976962, -0.059577513573504826
2026-04-21 15:00:00+00:00, 86.05, 141.36037481585907, 0.5461877875021671, 188.35983393042056, HOLD  , Position still valid                                , 200.13015858976962, -0.05881334798457882
2026-04-21 16:00:00+00:00, 85.73, 141.36037481585907, 0.5461877875021671, 188.18505383841986, HOLD  , Position still valid                                , 200.13015858976962, -0.05968668008620859
2026-04-21 17:00:00+00:00, 85.34, 141.36037481585907, 0.5461877875021671, 187.97204060129403, HOLD  , Position still valid                                , 200.13015858976962, -0.060751053585069714
2026-04-21 18:00:00+00:00, 85.25, 141.36037481585907, 0.5461877875021671, 187.92288370041882, HOLD  , Position still valid                                , 200.13015858976962, -0.06099667823865318
2026-04-21 19:00:00+00:00, 84.57, 187.3207052633768 , 0.0               , 187.3207052633768 , SELL  , ATR stop loss hit                                   , 200.13015858976962, -0.06400561223083756
2026-04-21 20:00:00+00:00, 85.46, 187.3207052633768 , 0.0               , 187.3207052633768 , HOLD  , No entry setup                                      , 200.13015858976962, -0.06400561223083756
2026-04-21 21:00:00+00:00, 85.19, 187.3207052633768 , 0.0               , 187.3207052633768 , HOLD  , No entry setup                                      , 200.13015858976962, -0.06400561223083756
2026-04-21 22:00:00+00:00, 85.39, 187.3207052633768 , 0.0               , 187.3207052633768 , HOLD  , No entry setup                                      , 200.13015858976962, -0.06400561223083756
2026-04-21 23:00:00+00:00, 86.03, 187.3207052633768 , 0.0               , 187.3207052633768 , HOLD  , No entry setup                                      , 200.13015858976962, -0.06400561223083756
2026-04-22 00:00:00+00:00, 86.46, 140.4905289475326 , 0.538934297377164 , 187.0867882987622 , BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.06517443639138842
2026-04-22 01:00:00+00:00, 86.29, 140.4905289475326 , 0.538934297377164 , 186.99516946820808, HOLD  , Position still valid                                , 200.13015858976962, -0.06563223261360562
2026-04-22 02:00:00+00:00, 87.49, 140.4905289475326 , 0.538934297377164 , 187.64189062506068, HOLD  , Position still valid                                , 200.13015858976962, -0.06240072986854328
2026-04-22 03:00:00+00:00, 87.27, 140.4905289475326 , 0.538934297377164 , 187.5233250796377 , HOLD  , Position still valid                                , 200.13015858976962, -0.06299317203847143
2026-04-22 04:00:00+00:00, 87.06, 140.4905289475326 , 0.538934297377164 , 187.4101488771885 , HOLD  , Position still valid                                , 200.13015858976962, -0.06355868501885731
2026-04-22 05:00:00+00:00, 88.02, 140.4905289475326 , 0.538934297377164 , 187.92752580267057, HOLD  , Position still valid                                , 200.13015858976962, -0.06097348282280746
2026-04-22 06:00:00+00:00, 87.98, 140.4905289475326 , 0.538934297377164 , 187.9059684307755 , HOLD  , Position still valid                                , 200.13015858976962, -0.06108119958097613
2026-04-22 07:00:00+00:00, 88.06, 140.4905289475326 , 0.538934297377164 , 187.94908317456566, HOLD  , Position still valid                                , 200.13015858976962, -0.06086576606463867
2026-04-22 08:00:00+00:00, 88.04, 140.4905289475326 , 0.538934297377164 , 187.93830448861812, HOLD  , Position still valid                                , 200.13015858976962, -0.06091962444372312
2026-04-22 09:00:00+00:00, 88.33, 140.4905289475326 , 0.538934297377164 , 188.0945954348575 , HOLD  , Position still valid                                , 200.13015858976962, -0.060138677946999675
2026-04-22 10:00:00+00:00, 88.36, 140.4905289475326 , 0.538934297377164 , 188.11076346377882, HOLD  , Position still valid                                , 200.13015858976962, -0.06005789037837306
2026-04-22 11:00:00+00:00, 88.34, 140.4905289475326 , 0.538934297377164 , 188.09998477783125, HOLD  , Position still valid                                , 200.13015858976962, -0.060111748757457506
2026-04-22 12:00:00+00:00, 88.6 , 140.4905289475326 , 0.538934297377164 , 188.24010769514933, HOLD  , Position still valid                                , 200.13015858976962, -0.05941158982936068
2026-04-22 13:00:00+00:00, 89.09, 188.2643092727237 , 0.0               , 188.2643092727237 , SELL  , Take profit hit                                     , 200.13015858976962, -0.05929066064135169
2026-04-22 14:00:00+00:00, 88.79, 188.2643092727237 , 0.0               , 188.2643092727237 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05929066064135169
2026-04-22 15:00:00+00:00, 88.23, 188.2643092727237 , 0.0               , 188.2643092727237 , HOLD  , No entry setup                                      , 200.13015858976962, -0.05929066064135169
2026-04-22 16:00:00+00:00, 87.65, 141.19823195454276, 0.5342952883842705, 188.02921398142408, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.060465372603587864
2026-04-22 17:00:00+00:00, 87.85, 141.19823195454276, 0.5342952883842705, 188.13607303910092, HOLD  , Position still valid                                , 200.13015858976962, -0.05993142480466618
2026-04-22 18:00:00+00:00, 87.84, 141.19823195454276, 0.5342952883842705, 188.13073008621708, HOLD  , Position still valid                                , 200.13015858976962, -0.05995812219461227
2026-04-22 19:00:00+00:00, 87.49, 141.19823195454276, 0.5342952883842705, 187.94372673528258, HOLD  , Position still valid                                , 200.13015858976962, -0.06089253084272528
2026-04-22 20:00:00+00:00, 87.13, 141.19823195454276, 0.5342952883842705, 187.75138043146427, HOLD  , Position still valid                                , 200.13015858976962, -0.06185363688078416
2026-04-22 21:00:00+00:00, 87.63, 141.19823195454276, 0.5342952883842705, 188.01852807565638, HOLD  , Position still valid                                , 200.13015858976962, -0.060518767383480054
2026-04-22 22:00:00+00:00, 87.46, 141.19823195454276, 0.5342952883842705, 187.92769787663104, HOLD  , Position still valid                                , 200.13015858976962, -0.060972623012563565
2026-04-22 23:00:00+00:00, 86.93, 141.19823195454276, 0.5342952883842705, 187.6445213737874 , HOLD  , Position still valid                                , 200.13015858976962, -0.06238758467970584
2026-04-23 00:00:00+00:00, 86.88, 141.19823195454276, 0.5342952883842705, 187.6178066093682 , HOLD  , Position still valid                                , 200.13015858976962, -0.06252107162943632
2026-04-23 01:00:00+00:00, 86.47, 187.16792777525205, 0.0               , 187.16792777525205, SELL  , ATR stop loss hit                                   , 200.13015858976962, -0.0647690028622212
2026-04-23 02:00:00+00:00, 85.96, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 03:00:00+00:00, 85.78, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 04:00:00+00:00, 85.98, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 05:00:00+00:00, 85.85, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 06:00:00+00:00, 86.22, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 07:00:00+00:00, 85.92, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 08:00:00+00:00, 85.77, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 09:00:00+00:00, 85.53, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 10:00:00+00:00, 85.44, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 11:00:00+00:00, 85.86, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 12:00:00+00:00, 85.99, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 13:00:00+00:00, 85.79, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 14:00:00+00:00, 86.08, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 15:00:00+00:00, 86.37, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 16:00:00+00:00, 85.86, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 17:00:00+00:00, 85.36, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 18:00:00+00:00, 85.32, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 19:00:00+00:00, 85.35, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 20:00:00+00:00, 85.62, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 21:00:00+00:00, 85.84, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 22:00:00+00:00, 86.0 , 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-23 23:00:00+00:00, 86.15, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 00:00:00+00:00, 86.19, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 01:00:00+00:00, 86.3 , 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 02:00:00+00:00, 85.93, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 03:00:00+00:00, 85.72, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 04:00:00+00:00, 85.37, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 05:00:00+00:00, 85.72, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 06:00:00+00:00, 85.46, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 07:00:00+00:00, 85.51, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 08:00:00+00:00, 85.39, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 09:00:00+00:00, 85.46, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 10:00:00+00:00, 85.74, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 11:00:00+00:00, 86.23, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 12:00:00+00:00, 86.35, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 13:00:00+00:00, 86.11, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 14:00:00+00:00, 86.1 , 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 15:00:00+00:00, 86.53, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 16:00:00+00:00, 86.38, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 17:00:00+00:00, 86.51, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 18:00:00+00:00, 86.39, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 19:00:00+00:00, 86.38, 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 20:00:00+00:00, 86.9 , 187.16792777525205, 0.0               , 187.16792777525205, HOLD  , No entry setup                                      , 200.13015858976962, -0.0647690028622212
2026-04-24 21:00:00+00:00, 86.49, 140.37594583143903, 0.5383079634671927, 186.93420159171652, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.06593687373776791
2026-04-24 22:00:00+00:00, 86.2 , 140.37594583143903, 0.5383079634671927, 186.77809228231104, HOLD  , Position still valid                                , 200.13015858976962, -0.06671691264097723
2026-04-24 23:00:00+00:00, 86.23, 140.37594583143903, 0.5383079634671927, 186.79424152121504, HOLD  , Position still valid                                , 200.13015858976962, -0.06663621896133498
2026-04-25 00:00:00+00:00, 86.28, 140.37594583143903, 0.5383079634671927, 186.82115691938841, HOLD  , Position still valid                                , 200.13015858976962, -0.06650172949526434
2026-04-25 01:00:00+00:00, 86.31, 140.37594583143903, 0.5383079634671927, 186.83730615829242, HOLD  , Position still valid                                , 200.13015858976962, -0.06642103581562198
2026-04-25 02:00:00+00:00, 86.32, 140.37594583143903, 0.5383079634671927, 186.8426892379271 , HOLD  , Position still valid                                , 200.13015858976962, -0.06639413792240789
2026-04-25 03:00:00+00:00, 86.48, 140.37594583143903, 0.5383079634671927, 186.92881851208185, HOLD  , Position still valid                                , 200.13015858976962, -0.065963771630982
2026-04-25 04:00:00+00:00, 86.35, 140.37594583143903, 0.5383079634671927, 186.85883847683112, HOLD  , Position still valid                                , 200.13015858976962, -0.06631344424276542
2026-04-25 05:00:00+00:00, 86.24, 140.37594583143903, 0.5383079634671927, 186.7996246008497 , HOLD  , Position still valid                                , 200.13015858976962, -0.0666093210681209
2026-04-25 06:00:00+00:00, 86.45, 140.37594583143903, 0.5383079634671927, 186.91266927317784, HOLD  , Position still valid                                , 200.13015858976962, -0.06604446531062436
2026-04-25 07:00:00+00:00, 86.41, 140.37594583143903, 0.5383079634671927, 186.89113695463914, HOLD  , Position still valid                                , 200.13015858976962, -0.0661520568834808
2026-04-25 08:00:00+00:00, 86.64, 140.37594583143903, 0.5383079634671927, 187.0149477862366 , HOLD  , Position still valid                                , 200.13015858976962, -0.0655334053395561
2026-04-25 09:00:00+00:00, 86.59, 140.37594583143903, 0.5383079634671927, 186.98803238806323, HOLD  , Position still valid                                , 200.13015858976962, -0.06566789480562674
2026-04-25 10:00:00+00:00, 86.65, 140.37594583143903, 0.5383079634671927, 187.02033086587127, HOLD  , Position still valid                                , 200.13015858976962, -0.06550650744634201
2026-04-25 11:00:00+00:00, 86.39, 140.37594583143903, 0.5383079634671927, 186.8803707953698 , HOLD  , Position still valid                                , 200.13015858976962, -0.06620585266990908
2026-04-25 12:00:00+00:00, 86.4 , 140.37594583143903, 0.5383079634671927, 186.88575387500447, HOLD  , Position still valid                                , 200.13015858976962, -0.066178954776695
2026-04-25 13:00:00+00:00, 86.63, 140.37594583143903, 0.5383079634671927, 187.00956470660194, HOLD  , Position still valid                                , 200.13015858976962, -0.06556030323277018
2026-04-25 14:00:00+00:00, 86.48, 140.37594583143903, 0.5383079634671927, 186.92881851208185, HOLD  , Position still valid                                , 200.13015858976962, -0.065963771630982
2026-04-25 15:00:00+00:00, 86.24, 140.37594583143903, 0.5383079634671927, 186.7996246008497 , HOLD  , Position still valid                                , 200.13015858976962, -0.0666093210681209
2026-04-25 16:00:00+00:00, 85.92, 140.37594583143903, 0.5383079634671927, 186.62736605254022, HOLD  , Position still valid                                , 200.13015858976962, -0.06747005365097247
2026-04-25 17:00:00+00:00, 85.6 , 186.22489601251345, 0.0               , 186.22489601251345, SELL  , ATR stop loss hit                                   , 200.13015858976962, -0.06948109507952482
2026-04-25 18:00:00+00:00, 85.75, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-25 19:00:00+00:00, 85.73, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-25 20:00:00+00:00, 85.93, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-25 21:00:00+00:00, 85.9 , 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-25 22:00:00+00:00, 86.11, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-25 23:00:00+00:00, 86.21, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 00:00:00+00:00, 86.06, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 01:00:00+00:00, 86.01, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 02:00:00+00:00, 86.37, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 03:00:00+00:00, 86.01, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 04:00:00+00:00, 86.46, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 05:00:00+00:00, 86.46, 186.22489601251345, 0.0               , 186.22489601251345, HOLD  , No entry setup                                      , 200.13015858976962, -0.06948109507952482
2026-04-26 06:00:00+00:00, 86.52, 139.6686720093851 , 0.5354100257938531, 185.99234744106926, BUY   , "EMA fast > EMA slow, close > EMA fast, RSI healthy", 200.13015858976962, -0.07064308172403089
2026-04-26 07:00:00+00:00, 86.65, 139.6686720093851 , 0.5354100257938531, 186.06195074442246, HOLD  , Position still valid                                , 200.13015858976962, -0.07029529154666003
2026-04-26 08:00:00+00:00, 86.59, 139.6686720093851 , 0.5354100257938531, 186.02982614287484, HOLD  , Position still valid                                , 200.13015858976962, -0.07045581009006197
2026-04-26 09:00:00+00:00, 86.56, 139.6686720093851 , 0.5354100257938531, 186.013763842101  , HOLD  , Position still valid                                , 200.13015858976962, -0.07053606936176293
2026-04-26 10:00:00+00:00, 86.49, 139.6686720093851 , 0.5354100257938531, 185.97628514029543, HOLD  , Position still valid                                , 200.13015858976962, -0.07072334099573196
2026-04-26 11:00:00+00:00, 86.52, 139.6686720093851 , 0.5354100257938531, 185.99234744106926, HOLD  , Position still valid                                , 200.13015858976962, -0.07064308172403089
2026-04-26 12:00:00+00:00, 86.1 , 185.53716560934447, 0.0               , 185.53716560934447, SELL  , ATR stop loss hit                                   , 200.13015858976962, -0.07291751070031449
2026-04-26 13:00:00+00:00, 86.12, 185.53716560934447, 0.0               , 185.53716560934447, HOLD  , No entry setup                                      , 200.13015858976962, -0.07291751070031449
